id,pose_x,pose_y,pose_z,rot_x,rot_y,rot_z,rot_w,command,
0,0.0620837,-1.11927,0,0,0,-0.0130328,0.999915,
1,2.81072,-1.3887,0,0,0,-0.00620549,0.999981,
2,5.64674,0.0852474,0,0,0,0.0055037,0.999985,
